INFO 2025-09-05 10:16:34,432 autoreload 17524 4236 Watching for file changes with StatReloader
ERROR 2025-09-05 14:19:05,561 basehttp 20876 31944 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:05,824 basehttp 20876 31180 code 400, message Bad request version ("\x00\x12\x00\x10\x04\x03\x08\x04\x04\x01\x05\x03\x08\x05\x05\x01\x08\x06\x06\x01\x003\x04ï\x04ízz\x00\x01\x00\x11ì\x04À[,µ\x96û\x896'¢\x00\xad¼\x9a")
ERROR 2025-09-05 14:19:05,824 basehttp 20876 31180 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:05,872 basehttp 20876 14520 code 400, message Bad request version ('::\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x06¥ºº\x00\x00\x00\x05\x00\x05\x01\x00\x00\x00\x00DÍ\x00\x05\x00\x03\x02h2\x00')
ERROR 2025-09-05 14:19:05,873 basehttp 20876 14520 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:05,877 basehttp 20876 23656 "OPTIONS /api/conversas/ HTTP/1.1" 200 0
INFO 2025-09-05 14:19:05,881 basehttp 20876 23656 "GET /api/conversas/ HTTP/1.1" 301 0
INFO 2025-09-05 14:19:06,136 basehttp 20876 15308 code 400, message Bad request version ('¾Ä')
ERROR 2025-09-05 14:19:06,136 basehttp 20876 15308 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:06,198 basehttp 20876 24444 code 400, message Bad request version ('ªª\x00\x00DÍ\x00\x05\x00\x03\x02h2ÿ\x01\x00\x01\x00\x00')
ERROR 2025-09-05 14:19:06,198 basehttp 20876 24444 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:06,511 basehttp 20876 20928 code 400, message Bad request syntax ('\x16\x03\x01\x06²\x01\x00\x06®\x03\x03AÈd\x02\x01\x93åL\x19éßhJ\x01VÈ')
ERROR 2025-09-05 14:19:06,511 basehttp 20876 20928 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:20,031 basehttp 20876 26528 "POST /o/token/ HTTP/1.1" 301 0
INFO 2025-09-05 14:19:20,032 basehttp 20876 25324 "POST /o/token/ HTTP/1.1" 301 0
INFO 2025-09-05 14:19:20,341 basehttp 20876 28636 code 400, message Bad request version ('úú\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x06e')
ERROR 2025-09-05 14:19:20,341 basehttp 20876 28636 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:20,601 basehttp 20876 11864 code 400, message Bad request version ('\x02h2\x08http/1.1\x00')
ERROR 2025-09-05 14:19:20,601 basehttp 20876 11864 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:20,647 basehttp 20876 5928 code 400, message Bad request version ('jj\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x06eºº\x00\x00\x00\x17\x00\x00\x00#\x00\x00\x00-\x00\x02\x01\x01\x00')
ERROR 2025-09-05 14:19:20,648 basehttp 20876 5928 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:20,911 basehttp 20876 25844 code 400, message Bad request version ("<LQø\x17ØEã\x8b\x80ÙG\x99\x94éðF\x80Ç\x07¾\x98°ÿ´ô\x02ü\x16f'WDÍ\x00\x05\x00\x03\x02h2\x00")
ERROR 2025-09-05 14:19:20,911 basehttp 20876 25844 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:20,958 basehttp 20876 13412 code 400, message Bad request version ('Ê\x04Ô\x81Gæ]oåB#I')
ERROR 2025-09-05 14:19:20,959 basehttp 20876 13412 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:20,975 basehttp 20876 25136 code 400, message Bad request version ('i9.XÍ,:\x00bäÓe6¢M¦äÒ\x03\x12\x11u:pÿ\x01\x00\x01\x00\x00')
ERROR 2025-09-05 14:19:20,975 basehttp 20876 25136 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:21,269 basehttp 20876 20392 code 400, message Bad request version ('7ÞIÆ®')
ERROR 2025-09-05 14:19:21,272 basehttp 20876 20392 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:21,284 basehttp 20876 1624 code 400, message Bad request version ('localhost\x00')
ERROR 2025-09-05 14:19:21,285 basehttp 20876 1624 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:21,607 basehttp 20876 29748 code 400, message Bad request version ('JJ\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x06Eºº\x00\x00\x00')
ERROR 2025-09-05 14:19:21,611 basehttp 20876 29748 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:21,933 basehttp 20876 26280 code 400, message Bad request version ('WFãý±Mï©5èÉ\x9cvï$¶\x1bÊDÓ\x7f®nC\x16£é\x823¸µúE^18R-æ\x08\x9dßÅ')
ERROR 2025-09-05 14:19:21,933 basehttp 20876 26280 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:49,948 basehttp 20876 24392 "POST /o/token/ HTTP/1.1" 301 0
INFO 2025-09-05 14:19:50,253 basehttp 20876 26868 code 400, message Bad request version ('\x00\x02\x01\x00\x00\x17\x00\x00\x00')
ERROR 2025-09-05 14:19:50,253 basehttp 20876 26868 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:50,515 basehttp 20876 24908 code 400, message Bad request version ('pç®\x7fqNû@')
ERROR 2025-09-05 14:19:50,515 basehttp 20876 24908 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:50,561 basehttp 20876 6136 code 400, message Bad request version ('±Æ')
ERROR 2025-09-05 14:19:50,561 basehttp 20876 6136 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:50,823 basehttp 20876 31808 code 400, message Bad request version ('\x00\x02\x01\x00DÍ\x00\x05\x00\x03\x02h2\x00')
ERROR 2025-09-05 14:19:50,823 basehttp 20876 31808 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:50,869 basehttp 20876 10076 code 400, message Bad request version ("\x0f<¹Âw1Ú\x128lÃ¸ù'röq\x18ï\x19¨ù\x06¤\x04\x08JBüE¶R0íkK1P¸¨×+÷Òd:CE")
ERROR 2025-09-05 14:19:50,870 basehttp 20876 10076 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:19:51,180 basehttp 20876 14764 code 400, message Bad request version ('\x00\x12\x00\x10\x04\x03\x08\x04\x04\x01\x05\x03\x08\x05\x05\x01\x08\x06\x06\x01\x00#\x00\x00\x00')
ERROR 2025-09-05 14:19:51,180 basehttp 20876 14764 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:20:20,245 basehttp 20876 29524 "POST /o/token/ HTTP/1.1" 301 0
INFO 2025-09-05 14:20:20,551 basehttp 20876 11972 code 400, message Bad request version ('nÍ(Ö')
ERROR 2025-09-05 14:20:20,551 basehttp 20876 11972 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:20:20,814 basehttp 20876 16296 code 400, message Bad request syntax ('\x16\x03\x01\x07\x12\x01\x00\x07\x0e\x03\x03\x11\x10`Þ\x06ö\x83¯Dôy')
ERROR 2025-09-05 14:20:20,814 basehttp 20876 16296 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:20:20,860 basehttp 20876 15696 code 400, message Bad request version ('÷%v\x8aJÞW\x08áJ¾§çl\x18')
ERROR 2025-09-05 14:20:20,861 basehttp 20876 15696 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:20:21,121 basehttp 20876 27932 code 400, message Bad request version ("}P£_S\x99Q6_'\\\x18\x90\x9cZ;õ\x86")
ERROR 2025-09-05 14:20:21,121 basehttp 20876 27932 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:20:21,183 basehttp 20876 3692 code 400, message Bad request version ("\x02h2\x08http/1.1\x003\x04ï\x04íÚÚ\x00\x01\x00\x11ì\x04ÀÃ!\x15nR¹\x01Xr¤\x96\\.è¾rz\x1aÐô\x16É¼\x96h\x81+\x18\x97*æ\x89\x05º'/")
ERROR 2025-09-05 14:20:21,183 basehttp 20876 3692 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:20:21,492 basehttp 20876 20148 code 400, message Bad request version ('R\x80,-¸i\x8a')
ERROR 2025-09-05 14:20:21,492 basehttp 20876 20148 You're accessing the development server over HTTPS, but it only supports HTTP.
INFO 2025-09-05 14:20:49,946 basehttp 20876 16688 "POST /o/token/ HTTP/1.1" 301 0
